Step; Train Loss; Train Loss Avg; Val Loss Avg ; lr;  norm ;  dt (s);  Tokens/s;
3296; 4.517; NA; NA; 0.0005591; 0.7257; 0.3863; 84820.22066261982;
3297; 4.36; NA; NA; 0.0005591; 0.5839; 0.3853; 85050.43625314826;
3298; 4.441; NA; NA; 0.000559; 2.047; 0.3835; 85445.68274815899;
3299; 4.403; NA; NA; 0.000559; 0.6956; 0.3816; 85859.26037781111;
3300; 4.284; 4.403; 4.346; 0.000559; 0.5823; 0.3803; 86158.25146565429;
3301; 4.314; NA; NA; 0.000559; 0.6769; 0.3725; 87974.27415998459;
3302; 4.346; NA; NA; 0.0005589; 0.655; 0.3748; 87420.73998556122;
3303; 4.461; NA; NA; 0.0005589; 0.5512; 0.3836; 85426.19160126848;
3304; 4.472; NA; NA; 0.0005589; 0.6904; 0.3798; 86276.04871771371;
3305; 4.277; NA; NA; 0.0005588; 0.5829; 0.3825; 85658.96544821096;
3306; 4.364; NA; NA; 0.0005588; 0.549; 0.3856; 84974.45211773107;
3307; 4.416; NA; NA; 0.0005588; 0.5554; 0.3785; 86565.46719002727;
3308; 4.236; NA; NA; 0.0005587; 0.5554; 0.3801; 86218.0293108402;
3309; 4.552; NA; NA; 0.0005587; 1.025; 0.3814; 85913.73647085887;
3310; 4.177; NA; NA; 0.0005587; 0.9101; 0.3827; 85633.50740046368;
3311; 4.393; NA; NA; 0.0005586; 0.7129; 0.3813; 85934.31044256131;
3312; 4.527; NA; NA; 0.0005586; 0.6953; 0.3819; 85791.94512869202;
3313; 4.452; NA; NA; 0.0005586; 0.5895; 0.3861; 84862.95705694209;
3314; 4.433; NA; NA; 0.0005586; 0.5625; 0.3826; 85655.44204876614;
3315; 4.311; NA; NA; 0.0005585; 0.6825; 0.3842; 85299.95380709179;
3316; 4.281; NA; NA; 0.0005585; 0.5833; 0.3831; 85536.56396807042;
3317; 4.321; NA; NA; 0.0005585; 0.6353; 0.387; 84663.3665968936;
3318; 4.4; NA; NA; 0.0005584; 0.6694; 0.3852; 85070.01956674866;
3319; 4.471; NA; NA; 0.0005584; 0.6115; 0.381; 86008.63063630224;
3320; 4.51; NA; NA; 0.0005584; 0.5857; 0.3821; 85764.80238625656;
3321; 4.381; NA; NA; 0.0005583; 0.6524; 0.3835; 85450.88897330697;
3322; 4.289; NA; NA; 0.0005583; 0.6538; 0.3869; 84686.26805897275;
3323; 4.361; NA; NA; 0.0005583; 0.5842; 0.3853; 85045.17345907046;
3324; 4.357; NA; NA; 0.0005582; 0.5697; 0.3791; 86436.92959902494;
3325; 4.14; NA; NA; 0.0005582; 0.7968; 0.3802; 86176.67322652711;
3326; 4.308; NA; NA; 0.0005582; 0.614; 0.3844; 85249.53136715388;
3327; 4.231; NA; NA; 0.0005581; 0.5918; 0.3869; 84694.51353095126;
3328; 4.281; NA; NA; 0.0005581; 0.6613; 0.3846; 85190.34923846289;
3329; 4.52; NA; NA; 0.0005581; 0.6046; 0.3827; 85632.06683140248;
3330; 4.221; NA; NA; 0.0005581; 0.6649; 0.3811; 85972.04603142533;
3331; 4.247; NA; NA; 0.000558; 0.5393; 0.3865; 84788.8242938118;
3332; 4.185; NA; NA; 0.000558; 0.6514; 0.3844; 85254.76660027281;
3333; 4.198; NA; NA; 0.000558; 0.5432; 0.3826; 85654.8548437055;
3334; 4.343; NA; NA; 0.0005579; 0.5895; 0.384; 85333.47829207567;
3335; 4.198; NA; NA; 0.0005579; 0.8257; 0.3843; 85273.06852733456;
3336; 4.296; NA; NA; 0.0005579; 0.5667; 0.3868; 84719.62513992652;
3337; 4.199; NA; NA; 0.0005578; 0.5908; 0.3835; 85442.22998955588;
3338; 4.236; NA; NA; 0.0005578; 0.5686; 0.3799; 86246.54215626782;
3339; 4.303; NA; NA; 0.0005578; 0.6651; 0.3848; 85164.58843329178;
3340; 4.246; NA; NA; 0.0005577; 0.5646; 0.3846; 85198.05939361629;
3341; 4.096; NA; NA; 0.0005577; 0.5104; 0.3832; 85511.7638503483;
3342; 4.171; NA; NA; 0.0005577; 0.5377; 0.3826; 85653.7872187672;
3343; 4.202; NA; NA; 0.0005576; 0.5032; 0.3859; 84919.79607230595;
3344; 4.083; NA; NA; 0.0005576; 0.4895; 0.3872; 84637.08952608042;
3345; 4.221; NA; NA; 0.0005576; 0.581; 0.384; 85336.60434969151;
3346; 4.082; NA; NA; 0.0005576; 0.5422; 0.381; 86012.55995203687;
3347; 4.236; NA; NA; 0.0005575; 0.5389; 0.3838; 85388.72136622995;
3348; 4.191; NA; NA; 0.0005575; 0.5556; 0.386; 84882.5065431793;
3349; 4.018; NA; NA; 0.0005575; 0.7446; 0.3854; 85012.40091470676;
3350; 4.193; NA; NA; 0.0005574; 0.6115; 0.3818; 85819.85527904778;
3351; 4.295; NA; NA; 0.0005574; 0.5781; 0.3802; 86178.83465313444;
3352; 4.244; NA; NA; 0.0005574; 0.5099; 0.3842; 85296.40694341871;
3353; 4.339; NA; NA; 0.0005573; 0.5285; 0.3876; 84539.26761519825;
3354; 4.276; NA; NA; 0.0005573; 0.5014; 0.383; 85562.6568652353;
3355; 4.13; NA; NA; 0.0005573; 0.512; 0.3818; 85814.33609330756;
3356; 4.232; NA; NA; 0.0005572; 0.6967; 0.3837; 85410.26538782298;
3357; 4.442; NA; NA; 0.0005572; 0.6315; 0.3866; 84755.41270909198;
3358; 4.312; NA; NA; 0.0005572; 0.7113; 0.3865; 84776.3768383056;
3359; 4.461; NA; NA; 0.0005571; 0.6311; 0.3857; 84952.02465506521;
3360; 4.167; NA; NA; 0.0005571; 0.6289; 0.3827; 85633.45404518969;
3361; 4.238; NA; NA; 0.0005571; 0.5764; 0.3865; 84789.81815579507;
3362; 4.185; NA; NA; 0.000557; 0.5627; 0.3836; 85422.05021442688;
3363; 4.262; NA; NA; 0.000557; 0.5453; 0.38; 86233.71715828123;
3364; 4.244; NA; NA; 0.000557; 0.5362; 0.3841; 85322.08866388342;
3365; 4.256; NA; NA; 0.000557; 0.526; 0.3862; 84837.18437166674;
3366; 4.249; NA; NA; 0.0005569; 0.5721; 0.3851; 85087.76815140092;
3367; 4.303; NA; NA; 0.0005569; 0.5314; 0.3811; 85973.49806207855;
3368; 4.215; NA; NA; 0.0005569; 0.614; 0.3838; 85373.86975167842;
3369; 4.235; NA; NA; 0.0005568; 0.555; 0.3859; 84916.49061395015;
3370; 4.319; NA; NA; 0.0005568; 0.6011; 0.3844; 85238.42845536422;
3371; 4.441; NA; NA; 0.0005568; 0.5907; 0.3842; 85283.28082017526;
3372; 4.384; NA; NA; 0.0005567; 0.5739; 0.3838; 85387.76646417154;
3373; 3.997; NA; NA; 0.0005567; 0.6601; 0.3862; 84843.20707295497;
3374; 4.453; NA; NA; 0.0005567; 0.6703; 0.3839; 85347.62685465146;
3375; 4.181; NA; NA; 0.0005566; 0.6547; 0.3827; 85614.2504659484;
3376; 4.275; NA; NA; 0.0005566; 0.6673; 0.3824; 85695.8183514154;
3377; 4.336; NA; NA; 0.0005566; 0.5964; 0.3842; 85290.84901902986;
3378; 4.25; NA; NA; 0.0005565; 0.5989; 0.3865; 84775.12183555821;
3379; 4.286; NA; NA; 0.0005565; 0.6605; 0.3828; 85610.03749952505;
3380; 4.068; NA; NA; 0.0005565; 0.5642; 0.3809; 86020.2043070514;
3381; 4.185; NA; NA; 0.0005564; 0.9966; 0.3814; 85917.76454077342;
3382; 4.157; NA; NA; 0.0005564; 0.6449; 0.3817; 85847.46186023823;
3383; 4.326; NA; NA; 0.0005564; 0.5772; 0.3875; 84552.7378783647;
3384; 4.239; NA; NA; 0.0005564; 0.652; 0.3852; 85076.02271022183;
3385; 4.327; NA; NA; 0.0005563; 0.64; 0.3822; 85729.22698520124;
3386; 4.297; NA; NA; 0.0005563; 0.5905; 0.3835; 85453.06727615031;
3387; 4.605; NA; NA; 0.0005563; 0.6891; 0.3855; 84992.79155705457;
3388; 4.222; NA; NA; 0.0005562; 0.6; 0.3842; 85292.27813040683;
3389; 4.255; NA; NA; 0.0005562; 0.6145; 0.3846; 85193.4648180668;
3390; 4.19; NA; NA; 0.0005562; 0.5792; 0.3845; 85231.55667346342;
3391; 4.159; NA; NA; 0.0005561; 0.589; 0.3868; 84720.14736881037;
3392; 4.173; NA; NA; 0.0005561; 0.5359; 0.3832; 85514.63694703452;
3393; 4.199; NA; NA; 0.0005561; 0.6073; 0.3796; 86328.99453467476;
3394; 4.299; NA; NA; 0.000556; 0.6856; 0.3841; 85315.94482479495;
3395; 4.241; NA; NA; 0.000556; 0.5681; 0.388; 84459.8855333691;
3396; 4.197; NA; NA; 0.000556; 0.5528; 0.3847; 85168.17711942969;
3397; 4.221; NA; NA; 0.0005559; 0.5169; 0.3805; 86107.8884623698;
3398; 4.256; NA; NA; 0.0005559; 0.6982; 0.3811; 85978.55366256164;
3399; 4.227; NA; NA; 0.0005559; 0.6275; 0.3834; 85474.6969412587;
3400; 4.111; 4.372; 4.317; 0.0005558; 0.9527; 0.3762; 87097.03907863001;
3401; 4.119; NA; NA; 0.0005558; 0.5934; 0.3749; 87400.94884678072;
3402; 4.178; NA; NA; 0.0005558; 0.6496; 0.3749; 87393.11269880431;
3403; 4.29; NA; NA; 0.0005557; 0.6287; 0.3901; 83998.92279117637;
3404; 4.13; NA; NA; 0.0005557; 0.6321; 0.3857; 84952.18218376489;
3405; 4.454; NA; NA; 0.0005557; 0.6124; 0.378; 86686.51364294901;
3406; 4.762; NA; NA; 0.0005557; 0.8371; 0.3841; 85305.35407639679;
3407; 4.146; NA; NA; 0.0005556; 0.7443; 0.3805; 86109.12928622356;
3408; 4.339; NA; NA; 0.0005556; 0.787; 0.387; 84661.33266970432;
3409; 4.305; NA; NA; 0.0005556; 0.5651; 0.3831; 85536.45749906024;
3410; 4.326; NA; NA; 0.0005555; 0.6552; 0.3831; 85523.73636037229;
3411; 4.461; NA; NA; 0.0005555; 0.7042; 0.3848; 85153.03280808266;
3412; 4.249; NA; NA; 0.0005555; 0.5973; 0.3842; 85291.37831395584;
3413; 4.369; NA; NA; 0.0005554; 0.6104; 0.3848; 85157.30644099973;
3414; 4.155; NA; NA; 0.0005554; 0.5288; 0.3861; 84866.6251749029;
3415; 4.264; NA; NA; 0.0005554; 0.5768; 0.3917; 83657.63501765807;
3416; 4.31; NA; NA; 0.0005553; 0.5621; 0.3855; 85002.77910736507;
3417; 4.335; NA; NA; 0.0005553; 0.5346; 0.3834; 85473.04908767522;
3418; 4.148; NA; NA; 0.0005553; 0.5537; 0.3877; 84523.61837640111;
3419; 4.134; NA; NA; 0.0005552; 0.5336; 0.3918; 83633.40339672011;
3420; 4.253; NA; NA; 0.0005552; 0.5771; 0.384; 85343.17511566808;
3421; 4.05; NA; NA; 0.0005552; 0.5326; 0.3847; 85185.70269566705;
3422; 4.469; NA; NA; 0.0005551; 0.6526; 0.3835; 85439.14930207172;
3423; 4.298; NA; NA; 0.0005551; 0.5348; 0.3831; 85542.79286648339;
3424; 4.354; NA; NA; 0.0005551; 0.7202; 0.3888; 84277.73691459211;
3425; 4.046; NA; NA; 0.000555; 0.5483; 0.3837; 85406.23168978113;
3426; 4.394; NA; NA; 0.000555; 0.6002; 0.3805; 86129.20323112306;
3427; 4.15; NA; NA; 0.000555; 0.5375; 0.3837; 85403.896565052;
3428; 4.131; NA; NA; 0.0005549; 0.4824; 0.3872; 84637.92346811213;
3429; 4.232; NA; NA; 0.0005549; 0.5221; 0.3847; 85177.15015809704;
3430; 4.168; NA; NA; 0.0005549; 0.7163; 0.3807; 86075.37005175585;
3431; 4.106; NA; NA; 0.0005548; 0.5743; 0.3804; 86135.30281514925;
3432; 4.306; NA; NA; 0.0005548; 0.571; 0.382; 85782.84209757623;
3433; 4.375; NA; NA; 0.0005548; 0.524; 0.3865; 84771.20019145212;
3434; 4.373; NA; NA; 0.0005547; 0.637; 0.3857; 84955.64796297131;
3435; 4.445; NA; NA; 0.0005547; 0.6473; 0.3816; 85878.89600788812;
3436; 4.134; NA; NA; 0.0005547; 0.5234; 0.382; 85769.13764790827;
3437; 4.394; NA; NA; 0.0005547; 0.7152; 0.3825; 85659.92642564034;
3438; 4.175; NA; NA; 0.0005546; 0.5184; 0.3844; 85237.10687279022;
3439; 4.375; NA; NA; 0.0005546; 0.6328; 0.385; 85102.1515156769;
3440; 4.237; NA; NA; 0.0005546; 0.572; 0.3851; 85093.35232346122;
3441; 4.272; NA; NA; 0.0005545; 0.561; 0.3886; 84314.75548412031;
3442; 4.127; NA; NA; 0.0005545; 0.6861; 0.3824; 85700.20008006395;
3443; 4.205; NA; NA; 0.0005545; 0.6136; 0.3853; 85041.3846506062;
3444; 4.262; NA; NA; 0.0005544; 0.5347; 0.3813; 85944.57425220023;
3445; 4.467; NA; NA; 0.0005544; 0.5936; 0.3825; 85658.11126415234;
3446; 4.245; NA; NA; 0.0005544; 0.5667; 0.3882; 84408.37744294223;
3447; 4.354; NA; NA; 0.0005543; 0.5967; 0.3818; 85829.71656243873;
3448; 4.22; NA; NA; 0.0005543; 0.7478; 0.3811; 85985.54643029637;
3449; 4.238; NA; NA; 0.0005543; 0.579; 0.3926; 83454.84907211637;
3450; 4.113; NA; NA; 0.0005542; 0.5621; 0.3832; 85510.43377837175;
3451; 4.303; NA; NA; 0.0005542; 0.788; 0.3783; 86626.13922812395;
3452; 4.153; NA; NA; 0.0005542; 0.585; 0.3866; 84757.3988900791;
3453; 4.132; NA; NA; 0.0005541; 0.574; 0.3818; 85835.50576258908;
3454; 4.221; NA; NA; 0.0005541; 0.5651; 0.3838; 85381.29491311467;
3455; 4.163; NA; NA; 0.0005541; 0.6308; 0.3991; 82101.48515692531;
3456; 4.162; NA; NA; 0.000554; 0.5468; 0.3845; 85230.81670149764;
3457; 4.271; NA; NA; 0.000554; 0.6203; 0.38; 86239.66921463827;
3458; 4.251; NA; NA; 0.000554; 0.609; 0.3876; 84549.9290523249;
3459; 4.28; NA; NA; 0.0005539; 0.5592; 0.3862; 84853.21188398532;
3460; 4.102; NA; NA; 0.0005539; 0.5902; 0.3843; 85269.94712279983;
3461; 4.142; NA; NA; 0.0005539; 0.5166; 0.3826; 85634.84130392251;
3462; 4.218; NA; NA; 0.0005538; 0.5209; 0.3814; 85905.8425493428;
3463; 4.057; NA; NA; 0.0005538; 0.5054; 0.3836; 85432.61685504379;
3464; 4.411; NA; NA; 0.0005538; 0.6748; 0.3896; 84096.0635179761;
3465; 4.015; NA; NA; 0.0005537; 0.539; 0.3822; 85743.88154477414;
3466; 4.318; NA; NA; 0.0005537; 0.6806; 0.3791; 86431.54817790545;
3467; 4.151; NA; NA; 0.0005537; 0.5942; 0.385; 85104.04858596416;
3468; 4.425; NA; NA; 0.0005536; 0.65; 0.3877; 84508.0788543116;
3469; 4.099; NA; NA; 0.0005536; 0.5989; 0.384; 85333.84916829287;
3470; 4.193; NA; NA; 0.0005536; 0.5775; 0.3806; 86094.61927835071;
3471; 4.193; NA; NA; 0.0005535; 0.5911; 0.3825; 85670.07139143866;
3472; 4.36; NA; NA; 0.0005535; 0.616; 0.3816; 85860.97679599428;
3473; 4.277; NA; NA; 0.0005535; 0.5767; 0.3856; 84978.6027591051;
3474; 4.243; NA; NA; 0.0005534; 0.574; 0.3848; 85153.19108313404;
3475; 4.131; NA; NA; 0.0005534; 0.7327; 0.3818; 85816.21146514315;
3476; 4.349; NA; NA; 0.0005534; 0.5717; 0.3813; 85941.13479679494;
3477; 4.299; NA; NA; 0.0005534; 0.551; 0.3812; 85951.40023676839;
3478; 4.249; NA; NA; 0.0005533; 0.5891; 0.3823; 85702.60487767769;
3479; 4.297; NA; NA; 0.0005533; 0.5235; 0.3954; 82868.53291432472;
3480; 4.245; NA; NA; 0.0005533; 0.5446; 0.3815; 85901.49345733643;
3481; 4.304; NA; NA; 0.0005532; 0.5415; 0.3787; 86525.95607817362;
3482; 4.298; NA; NA; 0.0005532; 0.6286; 0.391; 83815.07455353985;
3483; 4.197; NA; NA; 0.0005532; 0.5481; 0.3946; 83032.19242059653;
3484; 4.355; NA; NA; 0.0005531; 0.6226; 0.3838; 85383.84098008275;
3485; 4.23; NA; NA; 0.0005531; 0.5911; 0.3845; 85211.7932631083;
3486; 4.189; NA; NA; 0.0005531; 0.5326; 0.3791; 86440.68068277588;
3487; 4.338; NA; NA; 0.000553; 0.5684; 0.3811; 85989.47363705584;
3488; 4.235; NA; NA; 0.000553; 0.5565; 0.3842; 85298.25974585344;
3489; 4.175; NA; NA; 0.000553; 0.5494; 0.3861; 84876.89759237782;
3490; 4.259; NA; NA; 0.0005529; 0.5471; 0.3824; 85690.36853373835;
3491; 4.131; NA; NA; 0.0005529; 0.5529; 0.3852; 85063.06961682954;
3492; 4.328; NA; NA; 0.0005529; 0.5501; 0.3815; 85882.97447799014;
3493; 4.115; NA; NA; 0.0005528; 0.5693; 0.3893; 84160.89738342365;
3494; 4.426; NA; NA; 0.0005528; 0.6879; 0.3853; 85034.70243629;
3495; 4.303; NA; NA; 0.0005528; 0.6235; 0.3784; 86593.06460884764;
3496; 4.169; NA; NA; 0.0005527; 0.6526; 0.3836; 85418.59936544635;
3497; 4.336; NA; NA; 0.0005527; 0.6102; 0.386; 84900.0720717159;
3498; 4.088; NA; NA; 0.0005527; 0.5696; 0.3832; 85508.46534777897;
3499; 4.095; NA; NA; 0.0005526; 0.5473; 0.3837; 85393.07174588657;
3500; 4.132; 4.35; 4.293; 0.0005526; 0.6354; 0.3767; 86993.72700573211;
3501; 4.312; NA; NA; 0.0005526; 0.6663; 0.3681; 89013.94381405374;
3502; 4.267; NA; NA; 0.0005525; 0.5984; 0.3798; 86278.48594165988;
3503; 4.302; NA; NA; 0.0005525; 0.6461; 0.3919; 83616.81588828942;
3504; 4.222; NA; NA; 0.0005525; 0.5597; 0.3851; 85100.25452996364;
3505; 4.27; NA; NA; 0.0005524; 0.6097; 0.3844; 85239.96154249285;
3506; 4.205; NA; NA; 0.0005524; 0.6139; 0.3906; 83901.69890757251;
3507; 4.311; NA; NA; 0.0005524; 0.5582; 0.3861; 84870.39842706981;
3508; 4.176; NA; NA; 0.0005523; 0.6297; 0.387; 84676.82426960755;
3509; 4.162; NA; NA; 0.0005523; 0.5611; 0.3847; 85172.87453327772;
3510; 4.406; NA; NA; 0.0005523; 0.8739; 0.3809; 86032.69659972958;
3511; 4.137; NA; NA; 0.0005522; 0.629; 0.3794; 86376.35936459096;
3512; 4.305; NA; NA; 0.0005522; 0.6263; 0.3824; 85694.10853007049;
3513; 4.238; NA; NA; 0.0005522; 0.5532; 0.3785; 86570.8107710429;
3514; 4.268; NA; NA; 0.0005521; 0.6278; 0.3775; 86798.68883468842;
3515; 4.374; NA; NA; 0.0005521; 0.5972; 0.3794; 86359.20870636137;
3516; 4.21; NA; NA; 0.0005521; 0.5503; 0.3807; 86081.03069541151;
3517; 4.138; NA; NA; 0.000552; 0.5452; 0.3781; 86659.7855380968;
3518; 4.087; NA; NA; 0.000552; 0.7141; 0.3789; 86490.72626080828;
3519; 4.3; NA; NA; 0.000552; 0.7869; 0.3812; 85962.74344328942;
3520; 4.349; NA; NA; 0.0005519; 0.6097; 0.3797; 86310.39919617177;
3521; 4.241; NA; NA; 0.0005519; 0.5916; 0.3843; 85274.02086573893;
3522; 4.143; NA; NA; 0.0005519; 0.5553; 0.387; 84680.05892160257;
3523; 4.094; NA; NA; 0.0005518; 0.6161; 0.3835; 85454.98002387585;
3524; 4.131; NA; NA; 0.0005518; 0.6248; 0.3823; 85709.76662993542;
3525; 4.172; NA; NA; 0.0005518; 0.6321; 0.3809; 86021.92716621186;
3526; 4.018; NA; NA; 0.0005517; 0.6089; 0.3833; 85483.25617058965;
3527; 4.077; NA; NA; 0.0005517; 0.5669; 0.3852; 85071.0200318276;
3528; 4.067; NA; NA; 0.0005517; 0.5346; 0.3841; 85315.62706408094;
3529; 4.21; NA; NA; 0.0005516; 0.6491; 0.3828; 85609.82419579783;
3530; 4.035; NA; NA; 0.0005516; 0.5751; 0.3813; 85946.67030533687;
3531; 4.108; NA; NA; 0.0005516; 0.5966; 0.3839; 85366.12774457544;
3532; 4.283; NA; NA; 0.0005515; 0.562; 0.3854; 85018.97443967714;
3533; 4.099; NA; NA; 0.0005515; 0.5043; 0.3861; 84861.38510345339;
3534; 4.006; NA; NA; 0.0005515; 0.5591; 0.3818; 85834.75526666184;
3535; 3.988; NA; NA; 0.0005514; 0.5454; 0.3796; 86322.48796569686;
3536; 4.055; NA; NA; 0.0005514; 0.5316; 0.3833; 85483.84102521681;
3537; 4.244; NA; NA; 0.0005514; 0.5404; 0.3851; 85086.87264483265;
3538; 4.101; NA; NA; 0.0005513; 0.5251; 0.384; 85336.92226668612;
3539; 4.216; NA; NA; 0.0005513; 0.6066; 0.3831; 85539.70492311388;
3540; 4.039; NA; NA; 0.0005513; 0.5699; 0.3808; 86045.73122023843;
3541; 4.17; NA; NA; 0.0005512; 0.5595; 0.3792; 86408.29075253241;
3542; 3.934; NA; NA; 0.0005512; 0.5629; 0.3822; 85742.97217449677;
3543; 4.199; NA; NA; 0.0005512; 0.6107; 0.387; 84679.9545741325;
3544; 4.18; NA; NA; 0.0005511; 0.5424; 0.3855; 85000.62370053626;
3545; 4.133; NA; NA; 0.0005511; 0.5342; 0.3843; 85261.64212542813;
3546; 4.376; NA; NA; 0.0005511; 0.5909; 0.3876; 84536.4596840315;
3547; 4.253; NA; NA; 0.000551; 0.5784; 0.3868; 84721.13962142727;
3548; 4.12; NA; NA; 0.000551; 0.5575; 0.3842; 85281.85201028801;
3549; 4.202; NA; NA; 0.000551; 0.5034; 0.3817; 85838.23982302599;
3550; 4.347; NA; NA; 0.0005509; 0.6494; 0.3857; 84950.029342102;
3551; 4.054; NA; NA; 0.0005509; 0.5882; 0.3843; 85277.7775191076;
3552; 4.12; NA; NA; 0.0005509; 0.5413; 0.3832; 85517.56344768325;
3553; 4.029; NA; NA; 0.0005508; 0.5764; 0.383; 85564.46798342986;
3554; 4.18; NA; NA; 0.0005508; 0.637; 0.387; 84675.93739206724;
3555; 4.074; NA; NA; 0.0005508; 0.5547; 0.3857; 84958.32625877623;
3556; 4.053; NA; NA; 0.0005507; 0.6387; 0.3814; 85909.76247870055;
3557; 4.164; NA; NA; 0.0005507; 0.5783; 0.3829; 85587.27332464003;
3558; 4.48; NA; NA; 0.0005507; 0.5684; 0.3868; 84724.95217664153;
3559; 4.071; NA; NA; 0.0005506; 0.5708; 0.3866; 84761.7897257617;
3560; 4.177; NA; NA; 0.0005506; 0.586; 0.3805; 86128.71746068749;
3561; 4.103; NA; NA; 0.0005506; 0.5853; 0.3829; 85571.07388779793;
3562; 4.038; NA; NA; 0.0005505; 0.6828; 0.3865; 84787.67353535951;
3563; 4.145; NA; NA; 0.0005505; 0.6635; 0.3851; 85098.831846177;
3564; 4.128; NA; NA; 0.0005505; 0.6016; 0.3843; 85268.36005558864;
3565; 4.149; NA; NA; 0.0005504; 0.5862; 0.3807; 86080.43764068659;
3566; 4.007; NA; NA; 0.0005504; 0.6722; 0.3864; 84804.62422700958;
3567; 4.148; NA; NA; 0.0005504; 0.5646; 0.3863; 84821.42465283371;
3568; 4.18; NA; NA; 0.0005503; 0.66; 0.38; 86233.60894667957;
3569; 3.972; NA; NA; 0.0005503; 0.5385; 0.3858; 84945.67148445298;
3570; 4.17; NA; NA; 0.0005503; 0.5799; 0.385; 85102.83655907986;
3571; 3.931; NA; NA; 0.0005502; 0.547; 0.3838; 85386.33415112825;
3572; 4.265; NA; NA; 0.0005502; 0.5585; 0.3849; 85143.2736499881;
3573; 3.989; NA; NA; 0.0005502; 0.5637; 0.3836; 85430.49269726581;
3574; 4.166; NA; NA; 0.0005501; 0.5452; 0.3863; 84825.8744784749;
3575; 4.615; NA; NA; 0.0005501; 0.7435; 0.3856; 84985.85421945859;
3576; 4.007; NA; NA; 0.0005501; 0.7032; 0.3803; 86157.92739960807;
3577; 4.143; NA; NA; 0.00055; 0.5674; 0.3827; 85615.7971019729;
3578; 3.978; NA; NA; 0.00055; 0.6567; 0.387; 84673.12037487116;
3579; 4.064; NA; NA; 0.00055; 0.6053; 0.3843; 85261.90659085015;
3580; 4.157; NA; NA; 0.0005499; 0.6093; 0.3828; 85600.9197136483;
3581; 3.965; NA; NA; 0.0005499; 0.5052; 0.3819; 85807.21042780315;
3582; 4.211; NA; NA; 0.0005499; 0.6079; 0.3829; 85584.50193351209;
3583; 4.086; NA; NA; 0.0005498; 0.5801; 0.3866; 84748.51406679423;
3584; 4.077; NA; NA; 0.0005498; 0.6101; 0.383; 85564.84087022298;
3585; 4.076; NA; NA; 0.0005498; 0.5949; 0.3825; 85669.6975869061;
3586; 4.252; NA; NA; 0.0005497; 0.5742; 0.3821; 85763.35739642828;
3587; 4.024; NA; NA; 0.0005497; 0.6037; 0.3874; 84593.95544503875;
3588; 4.26; NA; NA; 0.0005496; 0.6703; 0.3844; 85244.61400654598;
3589; 4.043; NA; NA; 0.0005496; 0.6237; 0.383; 85566.86516952566;
3590; 4.146; NA; NA; 0.0005496; 0.5816; 0.3818; 85815.46130657282;
3591; 3.993; NA; NA; 0.0005495; 0.6258; 0.3839; 85356.37269419903;
3592; 4.254; NA; NA; 0.0005495; 0.6214; 0.3858; 84926.56519479684;
3593; 4.231; NA; NA; 0.0005495; 0.74; 0.3852; 85068.70320117997;
3594; 4.291; NA; NA; 0.0005494; 0.5947; 0.3826; 85635.4815923436;
3595; 4.093; NA; NA; 0.0005494; 0.5645; 0.3839; 85365.22636926082;
3596; 4.183; NA; NA; 0.0005494; 0.5695; 0.3842; 85293.3896945885;
3597; 4.346; NA; NA; 0.0005493; 0.621; 0.3843; 85257.30512658114;
3598; 3.961; NA; NA; 0.0005493; 0.6609; 0.383; 85555.20012748719;
3599; 4.157; NA; NA; 0.0005493; 0.6189; 0.3839; 85364.27199261628;
3600; 4.346; 4.343; 4.285; 0.0005492; 0.6546; 0.377; 86923.79719734394;
3601; 4.285; NA; NA; 0.0005492; 0.738; 0.3694; 88695.87130740285;
3602; 4.111; NA; NA; 0.0005492; 0.647; 0.377; 86920.88360456262;
3603; 4.149; NA; NA; 0.0005491; 0.6113; 0.3821; 85756.18668585131;
3604; 4.363; NA; NA; 0.0005491; 0.6675; 0.3714; 88239.51295321486;
3605; 4.147; NA; NA; 0.0005491; 0.5542; 0.3822; 85724.89575713423;
3606; 4.135; NA; NA; 0.000549; 0.718; 0.3828; 85601.98602105935;
3607; 4.143; NA; NA; 0.000549; 0.7261; 0.3786; 86559.36104799093;
3608; 4.037; NA; NA; 0.000549; 0.5849; 0.3807; 86071.70450827782;
3609; 4.154; NA; NA; 0.0005489; 0.7179; 0.3866; 84767.1220664487;
3610; 4.359; NA; NA; 0.0005489; 0.6342; 0.384; 85330.61735532674;
3611; 4.046; NA; NA; 0.0005489; 0.6045; 0.3849; 85143.9593555921;
3612; 4.238; NA; NA; 0.0005488; 0.625; 0.3823; 85705.22358857188;
3613; 4.198; NA; NA; 0.0005488; 0.5854; 0.3822; 85734.36085932134;
3614; 4.085; NA; NA; 0.0005488; 0.5742; 0.3833; 85498.3586180812;
3615; 3.939; NA; NA; 0.0005487; 0.5605; 0.3868; 84706.20606617907;
3616; 3.93; NA; NA; 0.0005487; 0.7141; 0.385; 85101.15031823392;
3617; 4.206; NA; NA; 0.0005487; 0.5859; 0.3827; 85612.5438979419;
3618; 4.223; NA; NA; 0.0005486; 0.6027; 0.3822; 85746.18180275483;
3619; 4.186; NA; NA; 0.0005486; 0.7774; 0.3889; 84252.83489408239;
3620; 4.056; NA; NA; 0.0005486; 0.55; 0.3807; 86061.94921529865;
3621; 4.021; NA; NA; 0.0005485; 0.5648; 0.3818; 85830.03816418242;
