Step; Train Loss Accum; Val Loss Accum ; lr;  norm ;  dt (s);  Tokens/s;
16840; 4.368; 4.254; 7.947e-05; 1.345; 0.936; 8752.28510454679;
16850; 4.366; 4.255; 7.93e-05; 1.302; 0.9419; 8696.875724344402;
16860; 4.367; 4.255; 7.913e-05; 1.255; 0.9371; 8741.434580065765;
16870; 4.368; 4.253; 7.896e-05; 1.316; 0.9387; 8726.878958333915;
16880; 4.366; 4.254; 7.879e-05; 1.153; 0.9388; 8726.22957168007;
16890; 4.365; 4.252; 7.862e-05; 1.192; 0.9337; 8773.49810612541;
16900; 4.366; 4.253; 7.845e-05; 1.669; 0.9387; 8727.045199123428;
16910; 4.366; 4.253; 7.829e-05; 1.234; 0.9392; 8722.507990954518;
16920; 4.366; 4.254; 7.812e-05; 1.642; 0.9405; 8710.324339863422;
16930; 4.364; 4.253; 7.795e-05; 1.33; 0.9354; 8757.400166024852;
16940; 4.365; 4.253; 7.779e-05; 1.278; 0.9412; 8704.223218920228;
16950; 4.365; 4.255; 7.762e-05; 1.595; 0.9449; 8669.452982115206;
16960; 4.367; 4.255; 7.746e-05; 1.278; 0.9449; 8669.999873330236;
16970; 4.364; 4.251; 7.73e-05; 1.464; 0.9392; 8722.543419608304;
16980; 4.364; 4.254; 7.713e-05; 1.388; 0.9398; 8716.661779278034;
16990; 4.364; 4.252; 7.697e-05; 1.244; 0.9539; 8587.907845748403;
17000; 4.364; 4.25; 7.681e-05; 1.29; 0.9455; 8664.278433095173;
17010; 4.365; 4.251; 7.665e-05; 1.22; 0.937; 8743.053880370397;
17020; 4.361; 4.25; 7.649e-05; 1.179; 0.9375; 8738.446677902624;
17030; 4.364; 4.252; 7.633e-05; 1.248; 0.9468; 8652.104287356802;
17040; 4.363; 4.251; 7.618e-05; 1.249; 0.9357; 8754.785004946898;
17050; 4.362; 4.249; 7.602e-05; 1.315; 0.9473; 8647.89712246331;
17060; 4.365; 4.252; 7.586e-05; 1.357; 0.94; 8714.561536533973;
17070; 4.364; 4.25; 7.571e-05; 1.422; 0.9359; 8753.527071049068;
17080; 4.365; 4.25; 7.555e-05; 1.995; 0.9361; 8750.845132292596;
17090; 4.365; 4.251; 7.54e-05; 1.331; 0.9372; 8740.614037390576;
17100; 4.364; 4.251; 7.524e-05; 1.285; 0.9421; 8695.36370305866;
17110; 4.364; 4.25; 7.509e-05; 1.223; 0.9317; 8792.093393418214;
17120; 4.364; 4.25; 7.494e-05; 1.467; 0.9399; 8715.99180244075;
17130; 4.365; 4.249; 7.479e-05; 1.437; 0.9461; 8658.846018034528;
17140; 4.366; 4.25; 7.464e-05; 1.472; 0.9439; 8678.680610250267;
17150; 4.364; 4.247; 7.449e-05; 1.543; 0.95; 8623.17693910023;
17160; 4.365; 4.249; 7.434e-05; 1.727; 0.9445; 8673.578243794027;
17170; 4.369; 4.253; 7.419e-05; 1.351; 0.9666; 8475.101208179769;
17180; 4.368; 4.252; 7.404e-05; 1.197; 0.9484; 8637.255958080332;
17190; 4.368; 4.252; 7.39e-05; 1.306; 0.946; 8659.260632624793;
17200; 4.369; 4.254; 7.375e-05; 1.339; 0.9498; 8624.618495278764;
17210; 4.367; 4.252; 7.361e-05; 1.321; 0.9446; 8672.783524816692;
17220; 4.371; 4.254; 7.346e-05; 1.322; 0.9445; 8673.65925638709;
17230; 4.369; 4.253; 7.332e-05; 1.258; 0.9446; 8672.759444696854;
17240; 4.366; 4.251; 7.317e-05; 1.272; 0.9313; 8796.484852829284;
17250; 4.367; 4.255; 7.303e-05; 3.086; 0.9326; 8783.651436697792;
17260; 4.375; 4.261; 7.289e-05; 1.427; 0.9545; 8582.55573970279;
17270; 4.371; 4.258; 7.275e-05; 1.425; 0.948; 8641.524493224551;
17280; 4.37; 4.256; 7.261e-05; 1.226; 0.9341; 8769.563758863746;
17290; 4.367; 4.254; 7.247e-05; 1.301; 0.9412; 8703.762396623037;
17300; 4.369; 4.255; 7.233e-05; 2.331; 0.9313; 8795.996195881875;
17310; 4.369; 4.256; 7.22e-05; 1.269; 0.9462; 8657.364640846392;
17320; 4.374; 4.262; 7.206e-05; 1.219; 0.9412; 8703.361146137031;
17330; 4.372; 4.258; 7.192e-05; 1.211; 0.9381; 8732.243972011878;
17340; 4.37; 4.256; 7.179e-05; 1.332; 0.9429; 8688.257429262607;
17350; 4.369; 4.255; 7.165e-05; 1.389; 0.9389; 8725.44290162293;
17360; 4.37; 4.254; 7.152e-05; 1.933; 0.9404; 8711.501416390374;
17370; 4.377; 4.262; 7.139e-05; 1.444; 0.937; 8742.566692602806;
17380; 4.372; 4.258; 7.125e-05; 1.319; 0.9283; 8825.033484014137;
17390; 4.37; 4.256; 7.112e-05; 1.276; 0.9284; 8823.62385806903;
17400; 4.373; 4.256; 7.099e-05; 1.782; 0.9297; 8811.37773145814;
17410; 4.372; 4.255; 7.086e-05; 1.296; 0.9395; 8719.838384330564;
17420; 4.37; 4.253; 7.073e-05; 1.321; 0.9476; 8645.309963644635;
17430; 4.367; 4.251; 7.06e-05; 1.361; 0.9438; 8679.818451979474;
17440; 4.367; 4.251; 7.047e-05; 1.23; 0.9425; 8692.086161592577;
17450; 4.366; 4.25; 7.035e-05; 1.442; 0.9466; 8654.409946098433;
17460; 4.367; 4.25; 7.022e-05; 1.754; 0.9446; 8672.032725815294;
17470; 4.367; 4.25; 7.01e-05; 1.168; 0.9474; 8646.654483749777;
17480; 4.367; 4.25; 6.997e-05; 1.29; 0.9384; 8729.317791506432;
17490; 4.368; 4.249; 6.985e-05; 1.387; 0.9417; 8698.9718547129;
17500; 4.368; 4.251; 6.972e-05; 1.201; 0.9252; 8854.057776001455;
17510; 4.366; 4.249; 6.96e-05; 1.375; 0.9312; 8797.146990794674;
17520; 4.368; 4.251; 6.948e-05; 1.346; 0.9447; 8671.62564135438;
17530; 4.365; 4.249; 6.936e-05; 1.269; 0.953; 8596.455003119867;
17540; 4.366; 4.248; 6.924e-05; 1.323; 0.9369; 8744.124104394847;
17550; 4.365; 4.248; 6.912e-05; 1.326; 0.9308; 8801.419500466971;
17560; 4.365; 4.247; 6.9e-05; 1.635; 0.937; 8743.004936680161;
17570; 4.365; 4.246; 6.888e-05; 1.269; 0.9441; 8676.747621136376;
17580; 4.366; 4.248; 6.876e-05; 1.313; 0.9382; 8731.828996144599;
17590; 4.366; 4.247; 6.865e-05; 1.688; 0.9453; 8666.334833306724;
17600; 4.363; 4.247; 6.853e-05; 1.275; 0.9362; 8750.608897267171;
17610; 4.364; 4.246; 6.842e-05; 1.222; 0.9387; 8727.275730165617;
17620; 4.367; 4.247; 6.83e-05; 1.373; 0.9415; 8701.031537934228;
17630; 4.366; 4.247; 6.819e-05; 1.243; 0.9488; 8634.254218905642;
17640; 4.365; 4.247; 6.808e-05; 1.365; 0.9355; 8756.520833466067;
17650; 4.364; 4.247; 6.797e-05; 1.49; 0.9347; 8763.891260604554;
17660; 4.367; 4.248; 6.786e-05; 1.411; 0.9401; 8714.287474257657;
17670; 4.366; 4.247; 6.774e-05; 9.012; 0.9309; 8800.312666527849;
17680; 4.366; 4.247; 6.764e-05; 1.447; 0.9362; 8750.604440125138;
17690; 4.365; 4.246; 6.753e-05; 1.306; 0.9342; 8769.433943021215;
17700; 4.368; 4.248; 6.742e-05; 1.25; 0.937; 8742.987139110483;
17710; 4.367; 4.247; 6.731e-05; 1.469; 0.9255; 8851.04256028917;
17720; 4.368; 4.248; 6.721e-05; 1.409; 0.9419; 8697.657251473816;
17730; 4.37; 4.249; 6.71e-05; 1.238; 0.9307; 8801.883957701451;
17740; 4.367; 4.247; 6.699e-05; 1.443; 0.9261; 8845.680918722093;
17750; 4.367; 4.247; 6.689e-05; 1.407; 0.9394; 8720.13935274552;
17760; 4.367; 4.247; 6.679e-05; 1.381; 0.938; 8733.027429692367;
17770; 4.365; 4.247; 6.668e-05; 1.277; 0.9442; 8676.556998797494;
17780; 4.363; 4.244; 6.658e-05; 1.651; 0.9359; 8752.851415394742;
17790; 4.363; 4.243; 6.648e-05; 1.509; 0.9325; 8784.754083305465;
17800; 4.365; 4.245; 6.638e-05; 1.313; 0.9405; 8710.450203401715;
17810; 4.362; 4.243; 6.628e-05; 1.349; 0.9398; 8716.809939877401;
17820; 4.362; 4.244; 6.618e-05; 1.304; 0.9512; 8612.315847809496;
17830; 4.361; 4.242; 6.609e-05; 1.979; 0.9351; 8760.307237226389;
17840; 4.364; 4.247; 6.599e-05; 1.327; 0.9373; 8739.575793632524;
17850; 4.361; 4.246; 6.589e-05; 1.41; 0.9347; 8764.579800244624;
17860; 4.362; 4.243; 6.58e-05; 1.272; 0.9348; 8763.783965469;
17870; 4.358; 4.239; 6.57e-05; 1.353; 0.9385; 8728.978490373154;
17880; 4.357; 4.237; 6.561e-05; 1.242; 0.9387; 8727.149379913028;
17890; 4.357; 4.24; 6.551e-05; 1.425; 0.9402; 8713.136159004282;
17900; 4.356; 4.237; 6.542e-05; 1.263; 0.9353; 8758.295302601917;
17910; 4.355; 4.237; 6.533e-05; 1.275; 0.9424; 8693.080161384873;
17920; 4.351; 4.235; 6.524e-05; 1.352; 0.9444; 8674.440996184832;
17930; 4.353; 4.235; 6.515e-05; 1.361; 0.9495; 8627.717523966832;
17940; 4.35; 4.235; 6.506e-05; 1.391; 0.9422; 8694.80700671145;
17950; 4.347; 4.232; 6.497e-05; 1.488; 0.9441; 8677.028092218621;
17960; 4.349; 4.233; 6.488e-05; 1.298; 0.948; 8641.209368087892;
17970; 4.348; 4.231; 6.48e-05; 1.543; 0.9441; 8677.26913654201;
17980; 4.351; 4.235; 6.471e-05; 1.251; 0.9406; 8709.5007963069;
17990; 4.349; 4.235; 6.462e-05; 1.375; 0.9498; 8625.3979155297;
18000; 4.345; 4.234; 6.454e-05; 1.542; 0.9387; 8726.90998946718;
18010; 4.346; 4.235; 6.446e-05; 1.516; 0.9479; 8641.883111856145;
18020; 4.344; 4.231; 6.437e-05; 1.457; 0.9443; 8675.185641297026;
18030; 4.345; 4.232; 6.429e-05; 1.266; 0.9384; 8729.943239184227;
18040; 4.341; 4.23; 6.421e-05; 1.365; 0.9486; 8636.051104900167;
18050; 4.342; 4.23; 6.413e-05; 1.565; 0.949; 8631.961454330773;
18060; 4.343; 4.23; 6.405e-05; 1.228; 0.933; 8780.23521499091;
18070; 4.34; 4.228; 6.397e-05; 1.305; 0.9314; 8795.325225497116;
18080; 4.341; 4.227; 6.389e-05; 1.466; 0.9359; 8752.951753698826;
18090; 4.341; 4.226; 6.381e-05; 1.295; 0.9362; 8750.539812075887;
18100; 4.34; 4.226; 6.373e-05; 1.384; 0.9402; 8712.822417583198;
18110; 4.339; 4.226; 6.366e-05; 1.408; 0.9371; 8741.705904487231;
18120; 4.338; 4.226; 6.358e-05; 1.537; 0.9419; 8697.452499802559;
18130; 4.338; 4.226; 6.351e-05; 1.435; 0.938; 8733.824348135533;
18140; 4.339; 4.227; 6.343e-05; 1.542; 0.9454; 8665.504288524147;
18150; 4.342; 4.231; 6.336e-05; 1.284; 0.9337; 8773.988747452499;
18160; 4.337; 4.227; 6.329e-05; 1.295; 0.9313; 8796.255154783013;
18170; 4.337; 4.226; 6.322e-05; 1.338; 0.9277; 8830.814938789084;
18180; 4.338; 4.227; 6.315e-05; 1.361; 0.9371; 8741.532432833303;
18190; 4.337; 4.227; 6.308e-05; 1.635; 0.9332; 8778.265698869982;
18200; 4.334; 4.224; 6.301e-05; 1.304; 0.9429; 8688.382655873706;
18210; 4.337; 4.227; 6.294e-05; 1.997; 0.9385; 8728.552738032697;
18220; 4.336; 4.227; 6.287e-05; 1.38; 0.945; 8668.39439678389;
18230; 4.335; 4.226; 6.28e-05; 1.301; 0.9319; 8790.273720360741;
18240; 4.334; 4.225; 6.274e-05; 1.527; 0.94; 8714.988135503372;
18250; 4.334; 4.225; 6.267e-05; 1.43; 0.9348; 8763.631968524141;
18260; 4.332; 4.223; 6.261e-05; 1.305; 0.9481; 8640.457507158733;
18270; 4.331; 4.222; 6.255e-05; 1.354; 0.9366; 8746.234169730164;
18280; 4.331; 4.222; 6.248e-05; 1.475; 0.9274; 8833.391700661943;
18290; 4.329; 4.221; 6.242e-05; 1.475; 0.9411; 8705.09648973685;
18300; 4.347; 4.236; 6.236e-05; 2.958; 0.9344; 8767.328329760203;
18310; 4.343; 4.234; 6.23e-05; 1.977; 0.9381; 8732.31276861406;
18320; 4.336; 4.227; 6.224e-05; 1.305; 0.9447; 8671.163887507195;
18330; 4.337; 4.228; 6.218e-05; 1.25; 0.938; 8733.307111523096;
18340; 4.332; 4.224; 6.212e-05; 1.386; 0.9338; 8773.191203149181;
18350; 4.332; 4.224; 6.206e-05; 1.291; 0.9432; 8685.542876599893;
18360; 4.33; 4.224; 6.201e-05; 1.291; 0.9447; 8671.590625121456;
18370; 4.331; 4.225; 6.195e-05; 1.448; 0.9409; 8706.958288132068;
18380; 4.329; 4.223; 6.19e-05; 1.259; 0.9382; 8731.28980835232;
18390; 4.332; 4.223; 6.184e-05; 1.24; 0.9456; 8662.921874523328;
18400; 4.328; 4.22; 6.179e-05; 1.291; 0.9412; 8704.238654004386;
18410; 4.328; 4.22; 6.174e-05; 1.279; 0.9482; 8639.353855894178;
18420; 4.327; 4.219; 6.168e-05; 1.484; 0.9406; 8709.163033934565;
18430; 4.33; 4.222; 6.163e-05; 1.533; 0.9397; 8717.365034068007;
18440; 4.326; 4.219; 6.158e-05; 1.303; 0.9468; 8651.890781889108;
18450; 4.328; 4.22; 6.153e-05; 1.275; 0.9304; 8805.001147528968;
18460; 4.326; 4.218; 6.148e-05; 1.39; 0.9336; 8774.25089339204;
18470; 4.326; 4.218; 6.144e-05; 1.477; 0.9256; 8850.002992436486;
18480; 4.331; 4.223; 6.139e-05; 1.319; 0.9436; 8681.583902866587;
18490; 4.331; 4.221; 6.134e-05; 1.259; 0.9291; 8817.523696120568;
18500; 4.326; 4.218; 6.13e-05; 1.331; 0.9439; 8679.283475741016;
18510; 4.326; 4.218; 6.125e-05; 1.305; 0.9355; 8757.085460731716;
18520; 4.326; 4.217; 6.121e-05; 1.278; 0.9421; 8695.273482605018;
18530; 4.327; 4.218; 6.116e-05; 1.419; 0.9443; 8674.84615487546;
18540; 4.326; 4.217; 6.112e-05; 1.336; 0.9515; 8609.44790567822;
18550; 4.327; 4.218; 6.108e-05; 1.321; 0.9356; 8756.043300441857;
18560; 4.329; 4.22; 6.104e-05; 1.286; 0.9463; 8656.93930219902;
18570; 4.328; 4.219; 6.1e-05; 1.334; 0.9435; 8682.503098787725;
18580; 4.328; 4.216; 6.096e-05; 1.592; 0.9351; 8760.905860086044;
18590; 4.326; 4.214; 6.092e-05; 1.199; 0.9406; 8709.209391924758;
18600; 4.327; 4.214; 6.088e-05; 1.343; 0.9416; 8700.302276528908;
18610; 4.327; 4.214; 6.085e-05; 1.271; 0.9442; 8676.03775973707;
18620; 4.325; 4.214; 6.081e-05; 1.371; 0.9344; 8767.088966983596;
18630; 4.331; 4.22; 6.078e-05; 1.374; 0.9406; 8709.368337352194;
18640; 4.329; 4.217; 6.074e-05; 1.783; 0.9407; 8708.531731383851;
18650; 4.326; 4.215; 6.071e-05; 1.298; 0.9384; 8729.353275501351;
18660; 4.326; 4.213; 6.067e-05; 1.268; 0.9435; 8682.911205185123;
18670; 4.328; 4.215; 6.064e-05; 1.602; 0.9437; 8680.90176155938;
18680; 4.327; 4.214; 6.061e-05; 1.271; 0.9406; 8709.56702729517;
18690; 4.326; 4.214; 6.058e-05; 1.362; 0.9356; 8755.838021879059;
18700; 4.326; 4.212; 6.055e-05; 1.838; 0.935; 8761.636380141636;
18710; 4.325; 4.212; 6.052e-05; 1.4; 0.9335; 8775.638062959808;
18720; 4.326; 4.214; 6.049e-05; 1.204; 0.9267; 8840.332592516741;
18730; 4.327; 4.214; 6.046e-05; 1.288; 0.9385; 8728.630346041005;
18740; 4.328; 4.214; 6.044e-05; 1.53; 0.931; 8798.74869573434;
18750; 4.33; 4.216; 6.041e-05; 1.279; 0.9428; 8689.221987034854;
18760; 4.327; 4.215; 6.039e-05; 1.33; 0.929; 8818.4424828365;
18770; 4.327; 4.214; 6.036e-05; 1.71; 0.9385; 8729.045017928212;
18780; 4.327; 4.214; 6.034e-05; 1.244; 0.9328; 8781.824033500001;
18790; 4.33; 4.216; 6.032e-05; 1.522; 0.9416; 8700.423444426635;
18800; 4.327; 4.214; 6.029e-05; 1.338; 0.942; 8696.41788074073;
18810; 4.328; 4.216; 6.027e-05; 1.273; 0.9387; 8726.562010111307;
18820; 4.33; 4.217; 6.025e-05; 1.314; 0.9404; 8710.894067014564;
18830; 4.326; 4.214; 6.023e-05; 1.582; 0.9366; 8746.661648753185;
18840; 4.328; 4.215; 6.021e-05; 1.383; 0.9359; 8753.132368443445;
18850; 4.331; 4.217; 6.02e-05; 1.34; 0.9402; 8713.306295842838;
18860; 4.33; 4.218; 6.018e-05; 1.506; 0.9346; 8765.411557318856;
18870; 4.332; 4.219; 6.016e-05; 1.363; 0.9384; 8729.328880223855;
18880; 4.33; 4.216; 6.015e-05; 1.401; 0.949; 8632.445067736066;
18890; 4.331; 4.216; 6.013e-05; 1.256; 0.9351; 8760.287135639648;
18900; 4.327; 4.214; 6.012e-05; 1.334; 0.9478; 8642.93957970745;
18910; 4.327; 4.212; 6.011e-05; 1.397; 0.924; 8866.02710919385;
18920; 4.329; 4.214; 6.009e-05; 1.557; 0.939; 8723.925361629264;
18930; 4.328; 4.214; 6.008e-05; 1.335; 0.934; 8771.155434430775;
18940; 4.329; 4.214; 6.007e-05; 1.331; 0.9225; 8880.383060669554;
18950; 4.328; 4.214; 6.006e-05; 1.45; 0.928; 8827.346064402094;
18960; 4.327; 4.212; 6.005e-05; 1.187; 0.9336; 8774.55338894168;
18970; 4.326; 4.214; 6.004e-05; 2.523; 0.9468; 8652.614128748655;
18980; 4.326; 4.213; 6.003e-05; 1.268; 0.9409; 8706.757510902535;
18990; 4.325; 4.213; 6.003e-05; 1.616; 0.9326; 8784.498046993844;
19000; 4.324; 4.212; 6.002e-05; 1.366; 0.9399; 8715.61153137961;
19010; 4.325; 4.212; 6.002e-05; 1.339; 0.9236; 8870.032477576924;
19020; 4.325; 4.212; 6.001e-05; 1.263; 0.9398; 8716.294716505176;
19030; 4.325; 4.212; 6.001e-05; 1.343; 0.951; 8614.14248592106;
19040; 4.329; 4.217; 6e-05; 1.329; 0.9345; 8766.20545121299;
19050; 4.327; 4.213; 6e-05; 1.948; 0.948; 8641.770089438978;
19060; 4.327; 4.215; 6e-05; 1.455; 0.9474; 8647.03964179441;
19070; 4.327; 4.215; 6e-05; 1.452; 0.9572; 8558.409689907226;
19072; 4.327; 4.215; 6e-05; 1.408; 0.9401; 8714.302945056104;
